Name,Family_size,Status,Location,Age,Budget,Type of Vehicle,Model,Category,Accessories Name
CUS4456,5,Medium ,Married,CD,<40,Gasoline,GLS550 SUV,Styling,Wheel Hub Inserts
CUS4457,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS4458,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Entertainment,"mbrace Entertain
3-month free trial"
CUS4459,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4460,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Styling,Wheel Hub Inserts
CUS4461,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS4462,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Entertainment,"mbrace Entertain
3-month free trial"
CUS4463,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4464,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Styling,License plate frame
CUS4465,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Comfort,Refrigerator box for rear cabin
CUS4466,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Entertainment,Driver Assistance Package
CUS4467,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Performance,Night View Assist PLUS
CUS4468,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Styling,Wood/leather sport steering wheel
CUS4469,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Comfort,Power outboard rear seats with memory
CUS4470,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Entertainment,Rear Seat Entertainment system
CUS4471,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Performance,Night View Assist PLUS
CUS4472,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Styling,Rear spoiler
CUS4473,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Comfort,Cabin atomizer fragrances
CUS4474,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Entertainment,Driver Assistance Package
CUS4475,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Performance,Night View Assist PLUS
CUS4476,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Styling,Wheel Locks
CUS4477,4,High,Married,CD,<40,Gasoline,S550 Sedan,Comfort,Cabin atomizer fragrances
CUS4478,4,High,Married,CD,<40,Gasoline,S550 Sedan,Entertainment,Burmester High-End 3D Surround Sound system
CUS4479,4,High,Married,CD,<40,Gasoline,S550 Sedan,Performance,MAGIC BODY CONTROL
CUS4480,4,High,Married,CD,<40,Gasoline,S550 Sedan,Styling,AMG Heritage Hub Cap Inserts
CUS4481,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Comfort,Exclusive trim
CUS4482,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Entertainment,Surround View System
CUS4483,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Performance,Night View Assist PLUS
CUS4484,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Styling,Wheel Locks
CUS4485,4,High,Married,LD,>40,Gasoline,S600 Sedan,Comfort,Executive Rear Seat Package PLUS
CUS4486,4,High,Married,LD,>40,Gasoline,S600 Sedan,Entertainment,SPLITVIEW front-seat entertainment system
CUS4487,4,High,Married,LD,>40,Gasoline,S600 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4488,4,High,Married,LD,>40,Gasoline,S600 Sedan,Styling,Tire valve stem caps
CUS4489,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Comfort,Heated steering wheel
CUS4490,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Entertainment,Driver Assistance Package
CUS4491,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Performance,AIRMATIC semi-active air suspension
CUS4492,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Styling,18-inch 10-spoke alloy wheels
CUS4493,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Comfort,Heated steering wheel
CUS4494,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Entertainment,Driver Assistance Package
CUS4495,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Performance,AIRMATIC semi-active air suspension
CUS4496,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Styling,19-inch 10-spoke alloy wheels
CUS4497,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Comfort,AMG Performance front seats
CUS4498,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Entertainment,AMG Head-Up Display
CUS4499,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS4500,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Styling,Panorama roof
CUS4501,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Comfort,AMG Performance front seats
CUS4502,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Entertainment,AMG Head-Up Display
CUS4503,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS4504,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Styling,Panorama roof
CUS4505,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Comfort,Ventilated front seats
CUS4506,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Entertainment,AMG Night Package
CUS4507,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Performance,Parking Assist Package
CUS4508,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Styling,AMG Carbon Fiber Rear Spoiler
CUS4509,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Comfort,AMG Performance Nappa/DINAMICA steering wheel
CUS4510,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Entertainment,AMG Night Package
CUS4511,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Performance,AMG Exterior Carbon Fiber Package 1
CUS4512,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Styling,Red seat belts
CUS4513,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Comfort,AMG Door Pins
CUS4514,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Entertainment,AMG Night Package
CUS4515,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Performance,AMG Performance Exhaust System
CUS4516,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Styling,AMG Side Sill Panels
CUS4517,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Comfort,Cabin atomizer fragrances
CUS4518,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Entertainment,AMG Night Package
CUS4519,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Performance,AMG Carbon-Ceramic Front Braking System
CUS4520,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Styling,Wheel Hub Inserts
CUS4521,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS4522,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Entertainment,Garmin® MAP PILOT
CUS4523,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Performance,AMG Carbon-Ceramic Front Braking System
CUS4524,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Styling,Chrome Door Handle Inserts
CUS4525,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS4526,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Entertainment,AMG Head-Up Display
CUS4527,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Performance,AMG Exterior Carbon Fiber Package
CUS4528,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Styling,AMG Carbon Fiber Rear Spoiler
CUS4529,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Comfort,AMG RIDE CONTROL Sport Suspension
CUS4530,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Entertainment,harman/kardon LOGIC7® surround sound system
CUS4531,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Performance,AMG Performance Exhaust System
CUS4532,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Styling,Panorama roof
CUS4533,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Comfort,Illuminated Star
CUS4534,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Entertainment,Tire valve stem caps
CUS4535,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Performance,AMG Exterior Carbon Fiber Package
CUS4536,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Styling,AMG Night Styling Package
CUS4537,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Comfort,Acoustic Comfort Package
CUS4538,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Entertainment,Burmester High-End 3D Surround Sound system
CUS4539,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4540,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Styling,Media Interface consumer cable kit NTG5
CUS4541,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Comfort,designo Manufaktur two-tone Nappa leather upholstery
CUS4542,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Entertainment,Outer protective strips in carbon fiber
CUS4543,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS4544,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Styling,Red seat belts
CUS4545,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Comfort,designo Manufaktur two-tone Nappa steering wheel
CUS4546,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Entertainment,DINAMICA Interior Package
CUS4547,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS4548,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Styling,Wheel Hub Inserts
CUS4549,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Comfort,AMG illuminated front door sills
CUS4550,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Entertainment,Driver Assistance Package
CUS4551,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Performance,AMG Performance Exhaust System
CUS4552,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Styling,19-inch 5-spoke alloy wheels
CUS4553,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Comfort,Trailer hitch (Class II)
CUS4554,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Entertainment,AMG Night Package
CUS4555,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Performance,Advanced Parking Assist Package
CUS4556,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Styling,Carbon Fiber Look Mirror Housing
CUS4557,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Comfort,Topstitched dashboard trim
CUS4558,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Entertainment,ACTIVE CURVE SYSTEM
CUS4559,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Performance,MAGIC VISION CONTROL
CUS4560,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Styling,Trailer hitch (Class III)
CUS4561,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Comfort,Heated steering wheel
CUS4562,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Entertainment,Accessory Chrome Package
CUS4563,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Performance,Trailer hitch (Class III)
CUS4564,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Styling,21-inch twin 5-spoke wheels
CUS4565,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Comfort,AMG Door Pins
CUS4566,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Performance,AMG Dynamic Performance Exhaust
CUS4567,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Styling,Tire valve stem caps
CUS4568,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Entertainment,AMG Night Package
CUS4569,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Comfort,Heated steering wheel
CUS4570,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Performance,Night Package
CUS4571,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Styling,Brushed aluminum running boards
CUS4572,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Entertainment,AMG Night Package
CUS4573,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Comfort,Heated steering wheel
CUS4574,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Performance,Parking Assist Package
CUS4575,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Styling,AMG Heritage Hub Cap Inserts
CUS4576,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Entertainment,AMG Night Package
CUS4577,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Comfort,Heated steering wheel
CUS4578,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Performance,AMG Performance steering wheel
CUS4579,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Styling,19 inch 5-spoke wheel
CUS4580,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Entertainment,AMG Night Package
CUS4581,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Comfort,Cabin atomizer fragrances
CUS4582,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Entertainment,Driver Assistance Package
CUS4583,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Performance,AMG Carbon Ceramic braking system
CUS4584,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Styling,Headlamps with Swarovski crystal accents
CUS4585,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Comfort,Refrigerator box for rear cabin
CUS4586,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Entertainment,Driver Assistance Package
CUS4587,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Performance,Night View Assist PLUS
CUS4588,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Styling,Carbon fiber engine cover
CUS4589,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Comfort,Electrically heated windshield
CUS4590,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Entertainment,"mbrace Entertain
3-month free trial"
CUS4591,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4592,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Styling,MAGIC SKY CONTROL®
CUS4593,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Comfort,Refrigerator box for rear cabin
CUS4594,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Performance,AMG Ceramic Compound braking system
CUS4595,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Styling,AMG Exterior Night Styling Package
CUS4596,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Entertainment,AMG Night Package
CUS4597,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Comfort,Comfort box
CUS4598,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Entertainment,SPLITVIEW front-seat entertainment system
CUS4599,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Performance,AMG Exterior Carbon Fiber Package
CUS4600,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Styling,Chrome Door Handle Inserts
CUS4601,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Comfort,Executive Rear Seat Package PLUS
CUS4602,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Entertainment,"Media Interface cable, Lightning"
CUS4603,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4604,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Styling,AMG Heritage Hub Cap Inserts
CUS4605,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Comfort,Heated and ventilated seats
CUS4606,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Performance,AIRMATIC Package
CUS4607,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Styling,AMG Additional Flics
CUS4608,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Entertainment,AMG Night Package
CUS4609,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Comfort,Memory for front passenger seat
CUS4610,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Performance,Rearview camera
CUS4611,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Styling,Black Mirror Housing
CUS4612,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Entertainment,AMG Night Package
CUS4613,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Comfort,Trailer hitch (Class II)
CUS4614,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Entertainment,AMG Night Package
CUS4615,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Performance,Advanced Parking Assist Package
CUS4616,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Styling,Carbon Fiber Look Mirror Housing
CUS4617,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Performance,AIRMATIC Package
CUS4618,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Styling,19-inch 6-spoke Alloy Wheels
CUS4619,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Comfort,Trailer hitch (Class II)
CUS4620,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Entertainment,AMG Night Package
CUS4621,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Comfort,Heated and ventilated front seats
CUS4622,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Entertainment,"Media Interface consumer cable, micro USB, NTG5"
CUS4623,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Performance,"mbrace Secure
6-month free trial"
CUS4624,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Styling,"Media Interface consumer cable, micro USB, NTG5"
CUS4625,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Comfort,Trailer hitch (Class II)
CUS4626,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Entertainment,AMG Night Package
CUS4627,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Performance,Advanced Parking Assist Package
CUS4628,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Styling,Carbon Fiber Look Mirror Housing
CUS4629,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Comfort,Topstitched MB-Tex upper dash trim
CUS4630,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Entertainment,Multicolor LED ambient lighting
CUS4631,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Performance,"mbrace Secure
6-month free trial"
CUS4632,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Styling,Rear spoiler
CUS4633,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Comfort,"mbrace Concierge
3-month free trial"
CUS4634,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Entertainment,harman/kardon LOGIC7® surround sound system
CUS4635,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Performance,Adjustable suspension
CUS4636,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Styling,Rear spoiler
CUS4637,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Comfort,Convenience Package
CUS4638,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Entertainment,KEYLESS-GO
CUS4639,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Performance,Blind Spot Assist
CUS4640,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Styling,LED headlamps and taillamps
CUS4641,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Comfort,Illuminated Door Sills
CUS4642,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Entertainment,Driver Assistance Package
CUS4643,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Performance,Lane Tracking Package
CUS4644,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Styling,Wood/leather steering wheel
CUS4645,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Comfort,Heated steering wheel
CUS4646,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Entertainment,Driver Assistance Package
CUS4647,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Performance,Lane Tracking Package
CUS4648,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Styling,License plate frame
CUS4649,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Comfort,Trailer hitch (Class II)
CUS4650,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Entertainment,AMG Night Package
CUS4651,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Performance,Advanced Parking Assist Package
CUS4652,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Styling,Carbon Fiber Look Mirror Housing
CUS4653,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Comfort,Warmth & Comfort Package
CUS4654,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Entertainment,Household-type 115V power outlet
CUS4655,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Performance,AIR BODY CONTROL
CUS4656,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Styling,Panorama roof
CUS4657,3,Low,Single,LD,>40,Gasoline,E400 4MATIC Coupe,Comfort,Illuminated Door Sills
CUS4658,3,Low,Single,LD,>40,Gasoline,E400 4MATIC Coupe,Entertainment,AMG Night Package
CUS4659,3,Low,Single,LD,>40,Gasoline,E400 4MATIC Coupe,Performance,Advanced Parking Assist Package
CUS4660,3,Low,Single,LD,>40,Gasoline,E400 4MATIC Coupe,Styling,AMG 19-inch 7-spoke wheels
CUS4661,2,Medium ,Married,CD,<40,Gasoline,E400 Cabriolet,Comfort,Heated steering wheel
CUS4662,2,Medium ,Married,CD,<40,Gasoline,E400 Cabriolet,Entertainment,Driver Assistance Package
CUS4663,2,Medium ,Married,CD,<40,Gasoline,E400 Cabriolet,Performance,AIRMATIC semi-active air suspension
CUS4664,2,Medium ,Married,CD,<40,Gasoline,E400 Cabriolet,Styling,Wheel Locks
CUS4665,3,Low,Single,CD,>40,Gasoline,E400 Coupe,Comfort,Illuminated Door Sills
CUS4666,3,Low,Single,CD,>40,Gasoline,E400 Coupe,Entertainment,Driver Assistance Package
CUS4667,3,Low,Single,CD,>40,Gasoline,E400 Coupe,Performance,AIRMATIC semi-active air suspension
CUS4668,3,Low,Single,CD,>40,Gasoline,E400 Coupe,Styling,18-inch two-tone 5-spoke wheels
CUS4669,2,Medium ,Single,LD,>40,Gasoline,E550 Cabriolet,Comfort,Wind Stop
CUS4670,2,Medium ,Single,LD,>40,Gasoline,E550 Cabriolet,Entertainment,Sport Package
CUS4671,2,Medium ,Single,LD,>40,Gasoline,E550 Cabriolet,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS4672,2,Medium ,Single,LD,>40,Gasoline,E550 Cabriolet,Styling,Exterior Mirror Housings
CUS4673,3,Medium ,Single,CD,>40,Gasoline,E550 Coupe,Comfort,AMG Performance front seats
CUS4674,3,Medium ,Single,CD,>40,Gasoline,E550 Coupe,Entertainment,AMG Head-Up Display
CUS4675,3,Medium ,Single,CD,>40,Gasoline,E550 Coupe,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS4676,3,Medium ,Single,CD,>40,Gasoline,E550 Coupe,Styling,Panorama roof
CUS4677,5,High,Married,LD,>40,Gasoline,G550 SUV,Comfort,designo Manufaktur Deep Sea Blue stitching
CUS4678,5,High,Married,LD,>40,Gasoline,G550 SUV,Entertainment,AMG Night Package
CUS4679,5,High,Married,LD,>40,Gasoline,G550 SUV,Performance,Adjustable suspension
CUS4680,5,High,Married,LD,>40,Gasoline,G550 SUV,Styling,Outer protective strips in black
CUS4681,5,Low,Single,LD,<40,Gasoline,GLA250 4MATIC SUV,Comfort,Interior Package
CUS4682,5,Low,Single,LD,<40,Gasoline,GLA250 4MATIC SUV,Entertainment,Driver Assistance Package
CUS4683,5,Low,Single,LD,<40,Gasoline,GLA250 4MATIC SUV,Performance,Rearview camera
CUS4684,5,Low,Single,LD,<40,Gasoline,GLA250 4MATIC SUV,Styling,LED Logo Projector
CUS4685,5,Low,Single,CD,<40,Gasoline,GLA250 SUV,Comfort,AMG Round Door-Pin
CUS4686,5,Low,Single,CD,<40,Gasoline,GLA250 SUV,Entertainment,Driver Assistance Package
CUS4687,5,Low,Single,CD,<40,Gasoline,GLA250 SUV,Performance,Blind Spot Assist
CUS4688,5,Low,Single,CD,<40,Gasoline,GLA250 SUV,Styling,Bi-Xenon headlamps and LED taillamps
CUS4689,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Comfort,Front Protective Trim
CUS4690,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Entertainment,AMG Night Package
CUS4691,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Performance,Blind Spot Assist
CUS4692,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Styling,Brushed aluminum running boards
